,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.id,Input.movie,Input.home_url,Input.movie_url,Answer.imdb,Answer.title,Approve,Reject
1056,3OID399FXGLM82Y0LISGOWDX3IBDFJ,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:45 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:45 PST 2019,,,33OOO72IVIZP8Z8H687W9E61D0BTCA,AHPV6ZABP6W1I,Submitted,Sat Nov 30 16:44:42 PST 2019,Sat Nov 30 16:45:41 PST 2019,Tue Dec 03 16:45:41 PST 2019,,,,59,0% (0/0),0% (0/0),0% (0/0),50,a_serious_man,http://www.imsdb.com/Movie%20Scripts/A%20Serious%20Man%20Script.html,http://www.imsdb.com/scripts/A-Serious-Man.html,https://www.imdb.com/title/tt1019452/?ref_=fn_al_tt_1,A Serious Man,x,
1057,3OID399FXGLM82Y0LISGOWDX3IBDFJ,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:45 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:45 PST 2019,,,3U4J9857OFPJ0WJ4F580TY816ILB7A,A27EMYMI2OKK6E,Submitted,Sat Nov 30 16:45:51 PST 2019,Sat Nov 30 16:59:19 PST 2019,Tue Dec 03 16:59:19 PST 2019,,,,808,0% (0/0),0% (0/0),0% (0/0),50,a_serious_man,http://www.imsdb.com/Movie%20Scripts/A%20Serious%20Man%20Script.html,http://www.imsdb.com/scripts/A-Serious-Man.html,https://www.imdb.com/title/tt1019452/?ref_=nv_sr_srsg_0,A Serious Man,x,
1058,3OJX0UFJ0ZLZOUI94RIDO0VAMKBU9I,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:03 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:03 PST 2019,,,33OOO72IVIZP8Z8H687W9E61D09TC8,A18HC62T1SROBJ,Submitted,Sat Nov 30 16:21:19 PST 2019,Sat Nov 30 16:21:38 PST 2019,Tue Dec 03 16:21:38 PST 2019,,,,19,0% (0/0),0% (0/0),0% (0/0),1325,nines_the,"http://www.imsdb.com/Movie%20Scripts/Nines,%20The%20Script.html","http://www.imsdb.com/scripts/Nines,-The.html",https://www.imdb.com/title/tt0810988,Nines,x,
1059,3OJX0UFJ0ZLZOUI94RIDO0VAMKBU9I,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:03 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:03 PST 2019,,,3TGOYF991Y00U646S4I68GE93EOUUB,A3RUKVMI0RQ7HZ,Submitted,Sat Nov 30 16:33:43 PST 2019,Sat Nov 30 16:34:55 PST 2019,Tue Dec 03 16:34:55 PST 2019,,,,72,0% (0/0),0% (0/0),0% (0/0),1325,nines_the,"http://www.imsdb.com/Movie%20Scripts/Nines,%20The%20Script.html","http://www.imsdb.com/scripts/Nines,-The.html",https://www.imdb.com/title/tt0810988/?ref_=fn_tt_tt_10,The Nines,x,
1060,3OKP4QVBP2BUOVRJCS7WGG53JUEGAJ,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:42 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:42 PST 2019,,,31EUONYN2WH5UG9918G25WO3ZZ9OVH,AHPV6ZABP6W1I,Submitted,Sat Nov 30 16:29:39 PST 2019,Sat Nov 30 16:31:02 PST 2019,Tue Dec 03 16:31:02 PST 2019,,,,83,0% (0/0),0% (0/0),0% (0/0),1004,jerry_maguire,http://www.imsdb.com/Movie%20Scripts/Jerry%20Maguire%20Script.html,http://www.imsdb.com/scripts/Jerry-Maguire.html,https://www.imdb.com/title/tt0116695/?ref_=fn_al_tt_1,Jerry Maguire,x,
1061,3OKP4QVBP2BUOVRJCS7WGG53JUEGAJ,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:42 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:42 PST 2019,,,35LDD5557BI3E2ULPONIBJOHO1MKMB,A2S1E1Y13DMR0P,Submitted,Sat Nov 30 16:14:53 PST 2019,Sat Nov 30 16:15:49 PST 2019,Tue Dec 03 16:15:49 PST 2019,,,,56,0% (0/0),0% (0/0),0% (0/0),1004,jerry_maguire,http://www.imsdb.com/Movie%20Scripts/Jerry%20Maguire%20Script.html,http://www.imsdb.com/scripts/Jerry-Maguire.html,https://www.imdb.com/title/tt0000116695/,Jerry Maguire Script,x,
1062,3OLZC0DJ8JTSCA0CDBYVXFWWJH7IVE,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:42 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:42 PST 2019,,,3H7Z272LX8LKJB9G24RB7NVRI65LPE,A17LA7KM9S0SCS,Submitted,Sat Nov 30 17:02:50 PST 2019,Sat Nov 30 17:18:42 PST 2019,Tue Dec 03 17:18:42 PST 2019,,,,952,0% (0/0),0% (0/0),0% (0/0),18,2012,http://www.imsdb.com/Movie%20Scripts/2012%20Script.html,http://www.imsdb.com/scripts/2012.html,https://www.imsdb.com/Movie%20Scripts/2012%20Script.html,2012 Script,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
1063,3OLZC0DJ8JTSCA0CDBYVXFWWJH7IVE,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:42 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:42 PST 2019,,,3Z7EFSHGNASWPGH1BI8TYHR7QWWXCU,A351BKQC7NEH3A,Submitted,Sat Nov 30 16:00:48 PST 2019,Sat Nov 30 16:01:58 PST 2019,Tue Dec 03 16:01:58 PST 2019,,,,70,0% (0/0),0% (0/0),0% (0/0),18,2012,http://www.imsdb.com/Movie%20Scripts/2012%20Script.html,http://www.imsdb.com/scripts/2012.html,https://www.imdb.com/title/tt1190080/?ref_=fn_al_tt_1,2012,x,
1064,3OLZC0DJ8JTSCA0CDBYVXFWWJH7VIR,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:42 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:42 PST 2019,,,3LKC68YZ3BHI959ERILYRY7H68AWOY,A1BTS5I89BDTX3,Submitted,Sat Nov 30 16:23:59 PST 2019,Sat Nov 30 16:24:34 PST 2019,Tue Dec 03 16:24:34 PST 2019,,,,35,0% (0/0),0% (0/0),0% (0/0),29,48_hrs.,http://www.imsdb.com/Movie%20Scripts/48%20Hrs.%20Script.html,http://www.imsdb.com/scripts/48-Hrs..html,https://www.imdb.com/title/tt0083511,48 Hrs,x,
1065,3OLZC0DJ8JTSCA0CDBYVXFWWJH7VIR,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:42 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:42 PST 2019,,,3TS1AR6UQRS9DDVKK7UWCOZMLGAF7T,A10463CXXO00VE,Submitted,Sat Nov 30 16:12:54 PST 2019,Sat Nov 30 16:13:33 PST 2019,Tue Dec 03 16:13:33 PST 2019,,,,39,0% (0/0),0% (0/0),0% (0/0),29,48_hrs.,http://www.imsdb.com/Movie%20Scripts/48%20Hrs.%20Script.html,http://www.imsdb.com/scripts/48-Hrs..html,https://www.imdb.com/title/tt0083511/?ref_=nv_sr_srsg_0,48 Hrs.,x,
1066,3OND0WXMHWTBE436C3R0XZ7VJ9QEHC,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:08 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:08 PST 2019,,,3H7Z272LX8LKJB9G24RB7NVRI64LPD,A27B3C18KT7RA,Submitted,Sat Nov 30 16:44:52 PST 2019,Sat Nov 30 17:26:05 PST 2019,Tue Dec 03 17:26:05 PST 2019,,,,2473,0% (0/0),0% (0/0),0% (0/0),2075,what_lies_beneath,http://www.imsdb.com/Movie%20Scripts/What%20Lies%20Beneath%20Script.html,http://www.imsdb.com/scripts/What-Lies-Beneath.html,https://www.google.com/search?q=What+Lies+Beneath+Script&oq=What+Lies+Beneath+Script&aqs=chrome..69i57j0l2j69i60.1034j0j7&sourceid=chrome&ie=UTF-8,What Lies Beneath Script,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
1067,3OND0WXMHWTBE436C3R0XZ7VJ9QEHC,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:08 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:08 PST 2019,,,3I02618YA1KN21WABIJCYARAVXXUPG,A3I67WKMTIFZFF,Submitted,Sat Nov 30 16:44:40 PST 2019,Sat Nov 30 16:45:15 PST 2019,Tue Dec 03 16:45:15 PST 2019,,,,35,0% (0/0),0% (0/0),0% (0/0),2075,what_lies_beneath,http://www.imsdb.com/Movie%20Scripts/What%20Lies%20Beneath%20Script.html,http://www.imsdb.com/scripts/What-Lies-Beneath.html,https://www.imsdb.com/scripts/What-Lies-Beneath.html,What Lies Beneath,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
1068,3OND0WXMHWTBE436C3R0XZ7VJ9QHEF,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:11 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:11 PST 2019,,,3DIP6YHAPD6L7D07Z12W86AHKZ38ET,AAMCI0680Q5SX,Submitted,Sat Nov 30 16:38:44 PST 2019,Sat Nov 30 16:39:32 PST 2019,Tue Dec 03 16:39:32 PST 2019,,,,48,0% (0/0),0% (0/0),0% (0/0),1439,program_the,"http://www.imsdb.com/Movie%20Scripts/Program,%20The%20Script.html","http://www.imsdb.com/scripts/Program,-The.html","https://www.imsdb.com/scripts/Program,-The.html",Program,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
1069,3OND0WXMHWTBE436C3R0XZ7VJ9QHEF,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:11 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:11 PST 2019,,,3O6CYIULEEFDMATBN4X7Q4Z6OUZUWA,A3S6PT01MUIVYY,Submitted,Sat Nov 30 16:33:46 PST 2019,Sat Nov 30 16:34:20 PST 2019,Tue Dec 03 16:34:20 PST 2019,,,,34,100% (1/1),0% (0/0),0% (0/0),1439,program_the,"http://www.imsdb.com/Movie%20Scripts/Program,%20The%20Script.html","http://www.imsdb.com/scripts/Program,-The.html","https://www.imsdb.com/Movie%20Scripts/Program,%20The%20Script.html",Program,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
1070,3OPLMF3EU51HU6Z9WN9HFEUBEIZLNE,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:48 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:48 PST 2019,,,3CPLWGV3MPDPFOWUXSBTYPZ1IXLN9L,A16QOW7P7PZPMZ,Submitted,Sat Nov 30 16:32:17 PST 2019,Sat Nov 30 16:32:31 PST 2019,Tue Dec 03 16:32:31 PST 2019,,,,14,0% (0/0),0% (0/0),0% (0/0),121,american_president_the,"http://www.imsdb.com/Movie%20Scripts/American%20President,%20The%20Script.html","http://www.imsdb.com/scripts/American-President,-The.html",https://www.imdb.com/title/tt0112346/,American President,x,
1071,3OPLMF3EU51HU6Z9WN9HFEUBEIZLNE,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:48 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:48 PST 2019,,,3U4J9857OFPJ0WJ4F580TY816IJB78,A1TBFJY338IJR2,Submitted,Sat Nov 30 16:23:51 PST 2019,Sat Nov 30 16:24:31 PST 2019,Tue Dec 03 16:24:31 PST 2019,,,,40,0% (0/0),0% (0/0),0% (0/0),121,american_president_the,"http://www.imsdb.com/Movie%20Scripts/American%20President,%20The%20Script.html","http://www.imsdb.com/scripts/American-President,-The.html",https://www.imdb.com/title/tt0271895/?ref_=fn_al_tt_2,The American President,x,
1072,3OPLMF3EU51HU6Z9WN9HFEUBEIZNLG,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:42 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:42 PST 2019,,,37W3JXSD67MU3JDGX5UWTP5JKI8WY8,A1XZZSGX0LY3IH,Submitted,Sat Nov 30 15:59:34 PST 2019,Sat Nov 30 16:00:39 PST 2019,Tue Dec 03 16:00:39 PST 2019,,,,65,0% (0/0),0% (0/0),0% (0/0),2,12,http://www.imsdb.com/Movie%20Scripts/12%20Script.html,http://www.imsdb.com/scripts/12.html,https://www.imdb.com/title/tt0192947/,12,x,
1073,3OPLMF3EU51HU6Z9WN9HFEUBEIZNLG,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:42 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:42 PST 2019,,,3907X2AHF1JEIPN8SY96SRWIC6C2P4,A3I67WKMTIFZFF,Submitted,Sat Nov 30 16:16:35 PST 2019,Sat Nov 30 16:17:21 PST 2019,Tue Dec 03 16:17:21 PST 2019,,,,46,0% (0/0),0% (0/0),0% (0/0),2,12,http://www.imsdb.com/Movie%20Scripts/12%20Script.html,http://www.imsdb.com/scripts/12.html,https://www.imsdb.com/scripts/12.html,12 The Movie,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
1074,3OQQD2WO8IK801YTT1SPEK4DSXF3I3,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:59 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:59 PST 2019,,,37C0GNLMHGHTBT3JARUEIAW5ESAD6H,A30N5H4N4C22N8,Submitted,Sat Nov 30 16:14:38 PST 2019,Sat Nov 30 16:15:32 PST 2019,Tue Dec 03 16:15:32 PST 2019,,,,54,100% (1/1),0% (0/0),0% (0/0),775,godfather_part_iii_the,"http://www.imsdb.com/Movie%20Scripts/Godfather%20Part%20III,%20The%20Script.html","http://www.imsdb.com/scripts/Godfather-Part-III,-The.html",https://www.imdb.com/title/tt0099674/?ref_=fn_al_tt_1,"Godfather Part III, The",x,
1075,3OQQD2WO8IK801YTT1SPEK4DSXF3I3,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:59 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:59 PST 2019,,,3CP1TO84PUFAPF5P8J0SULR1L6B52L,A10463CXXO00VE,Submitted,Sat Nov 30 16:17:08 PST 2019,Sat Nov 30 16:17:44 PST 2019,Tue Dec 03 16:17:44 PST 2019,,,,36,0% (0/0),0% (0/0),0% (0/0),775,godfather_part_iii_the,"http://www.imsdb.com/Movie%20Scripts/Godfather%20Part%20III,%20The%20Script.html","http://www.imsdb.com/scripts/Godfather-Part-III,-The.html",https://www.imdb.com/title/tt0099674/?ref_=nv_sr_srsg_0,The Godfather: Part III,x,
1076,3OREP8RUT2PZ75WBI67SBRP91CZBG9,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:45 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:45 PST 2019,,,324G5B4FB4MIG9GUHPBB9HCIFEM07B,A681XM15AN28F,Submitted,Sat Nov 30 16:17:12 PST 2019,Sat Nov 30 16:17:39 PST 2019,Tue Dec 03 16:17:39 PST 2019,,,,27,100% (53/53),0% (0/0),0% (0/0),555,django_unchained,http://www.imsdb.com/Movie%20Scripts/Django%20Unchained%20Script.html,http://www.imsdb.com/scripts/Django-Unchained.html,https://www.imdb.com/title/tt1853728/,Django Unchained,x,
1077,3OREP8RUT2PZ75WBI67SBRP91CZBG9,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:45 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:45 PST 2019,,,3DZQRBDBSMT0GZZJOFR5666L54I3SV,A3I67WKMTIFZFF,Submitted,Sat Nov 30 16:08:25 PST 2019,Sat Nov 30 16:09:12 PST 2019,Tue Dec 03 16:09:12 PST 2019,,,,47,0% (0/0),0% (0/0),0% (0/0),555,django_unchained,http://www.imsdb.com/Movie%20Scripts/Django%20Unchained%20Script.html,http://www.imsdb.com/scripts/Django-Unchained.html,https://www.imsdb.com/scripts/Django-Unchained.html,Django: Unchained,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
1078,3OREP8RUT2PZ75WBI67SBRP91CZGBE,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:43 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:43 PST 2019,,,3L4D84MIL06MB4NSG67TIZG8SQMHJZ,A10463CXXO00VE,Submitted,Sat Nov 30 15:59:17 PST 2019,Sat Nov 30 16:00:11 PST 2019,Tue Dec 03 16:00:11 PST 2019,,,,54,0% (0/0),0% (0/0),0% (0/0),1526,ruins_the,"http://www.imsdb.com/Movie%20Scripts/Ruins,%20The%20Script.html","http://www.imsdb.com/scripts/Ruins,-The.html",https://www.imdb.com/title/tt0963794/,Ruins,x,
1079,3OREP8RUT2PZ75WBI67SBRP91CZGBE,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:43 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:43 PST 2019,,,3QECW5O0KIF49EZ2RYKOV80RLJR5TG,A17LA7KM9S0SCS,Submitted,Sat Nov 30 17:05:38 PST 2019,Sat Nov 30 17:27:14 PST 2019,Tue Dec 03 17:27:14 PST 2019,,,,1296,0% (0/0),0% (0/0),0% (0/0),1526,ruins_the,"http://www.imsdb.com/Movie%20Scripts/Ruins,%20The%20Script.html","http://www.imsdb.com/scripts/Ruins,-The.html","https://www.imsdb.com/Movie%20Scripts/Ruins,%20The%20Script.html","Ruins, The Script",,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
1080,3OWZNK3RYL3OOAXAJI3YEDNWGE1U2Q,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:59 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:59 PST 2019,,,3U0SRXB7CEJVJOSGR9BFPAZVOJQNR7,A20XYUJ7S3FOQV,Submitted,Sat Nov 30 16:15:55 PST 2019,Sat Nov 30 16:17:16 PST 2019,Tue Dec 03 16:17:16 PST 2019,,,,81,0% (0/0),0% (0/0),0% (0/0),1941,they,http://www.imsdb.com/Movie%20Scripts/They%20Script.html,http://www.imsdb.com/scripts/They.html,https://www.imdb.com/title/tt0283632/,They,x,
1081,3OWZNK3RYL3OOAXAJI3YEDNWGE1U2Q,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:59 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:59 PST 2019,,,3YT88D1N09C2SGMBJ6I3FKFBOA5K3V,A10463CXXO00VE,Submitted,Sat Nov 30 16:13:34 PST 2019,Sat Nov 30 16:15:29 PST 2019,Tue Dec 03 16:15:29 PST 2019,,,,115,0% (0/0),0% (0/0),0% (0/0),1941,they,http://www.imsdb.com/Movie%20Scripts/They%20Script.html,http://www.imsdb.com/scripts/They.html,https://www.imdb.com/title/tt0283632/,They,x,
1082,3OYHVNTV5TCOSLH3C2XTF3H1FSZOKT,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:57 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:57 PST 2019,,,3D3VGR7TA1TOFKZ69QR0GW1PJ203R8,A1TBFJY338IJR2,Submitted,Sat Nov 30 16:23:09 PST 2019,Sat Nov 30 16:23:44 PST 2019,Tue Dec 03 16:23:44 PST 2019,,,,35,0% (0/0),0% (0/0),0% (0/0),1750,taking_of_pelham_one_two_three_the,"http://www.imsdb.com/Movie%20Scripts/Taking%20of%20Pelham%20One%20Two%20Three,%20The%20Script.html","http://www.imsdb.com/scripts/Taking-of-Pelham-One-Two-Three,-The.html",https://www.imdb.com/title/tt0072251/?ref_=nv_sr_srsg_3,Taking Pelham One Two Three,x,
1083,3OYHVNTV5TCOSLH3C2XTF3H1FSZOKT,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:57 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:57 PST 2019,,,3I7DHKZYGOEUQ9H1WEFZE4LQUAG5F5,A2ECRNQ3X5LEXD,Submitted,Sat Nov 30 16:19:11 PST 2019,Sat Nov 30 16:19:45 PST 2019,Tue Dec 03 16:19:45 PST 2019,,,,34,0% (0/0),0% (0/0),0% (0/0),1750,taking_of_pelham_one_two_three_the,"http://www.imsdb.com/Movie%20Scripts/Taking%20of%20Pelham%20One%20Two%20Three,%20The%20Script.html","http://www.imsdb.com/scripts/Taking-of-Pelham-One-Two-Three,-The.html",https://www.imdb.com/title/tt0072251/,The Taking of Pelham One Two Three,x,
1084,3OZ4VAIBEXTO7LKIVTJV9GBWWWWVJ3,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:42 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:42 PST 2019,,,3TPWUS5F8AFH0GCB1DC7WYD0HUQWC0,A351BKQC7NEH3A,Submitted,Sat Nov 30 16:05:15 PST 2019,Sat Nov 30 16:05:54 PST 2019,Tue Dec 03 16:05:54 PST 2019,,,,39,0% (0/0),0% (0/0),0% (0/0),525,death_at_a_funeral,http://www.imsdb.com/Movie%20Scripts/Death%20at%20a%20Funeral%20Script.html,http://www.imsdb.com/scripts/Death-at-a-Funeral.html,https://www.imdb.com/title/tt1321509/?ref_=fn_al_tt_2,Death at a Funeral,x,
1085,3OZ4VAIBEXTO7LKIVTJV9GBWWWWVJ3,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:42 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:42 PST 2019,,,3VNL7UK1XGXWBBSRXAXXHKR4AD0TFI,A1XZZSGX0LY3IH,Submitted,Sat Nov 30 16:07:44 PST 2019,Sat Nov 30 16:08:49 PST 2019,Tue Dec 03 16:08:49 PST 2019,,,,65,0% (0/0),0% (0/0),0% (0/0),525,death_at_a_funeral,http://www.imsdb.com/Movie%20Scripts/Death%20at%20a%20Funeral%20Script.html,http://www.imsdb.com/scripts/Death-at-a-Funeral.html,https://www.imdb.com/title/tt1321509/,Death at a Funeral,x,
